Id,Title,Price,User_id,ProfileName,review/score,review/text,review/time,Description,Authors,Publisher,PublishedDate,Categories,RatingsCount,AverageRating,review_length,CategoriesList
589,Python Data Science Handbook,77.54,354,User 337,4,clear practical insightful great practical insightful insightful clear great challenging challenging insightful practical dense dense dense great insightful challenging challenging insightful great clear insightful clear clear insightful comprehensive comprehensive,2020-01-22 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,29,['data']
597,Python Data Science Handbook,38.48,450,User 317,1,dense great clear comprehensive dense great practical challenging comprehensive insightful dense practical dense practical dense comprehensive great dense,2020-10-08 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,18,['data']
612,Python Data Science Handbook,48.38,368,User 442,5,insightful great great comprehensive clear practical comprehensive challenging insightful insightful practical practical practical great,2020-07-02 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,14,['data']
614,Python Data Science Handbook,36.17,204,User 214,1,challenging insightful practical comprehensive dense great comprehensive dense insightful challenging insightful dense challenging comprehensive practical clear practical practical insightful insightful clear challenging comprehensive comprehensive dense insightful insightful challenging comprehensive,2020-01-27 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,29,['data']
658,Python Data Science Handbook,25.23,367,User 67,1,comprehensive comprehensive practical practical clear practical dense practical dense clear practical great practical clear dense practical,2020-08-07 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
660,Python Data Science Handbook,45.25,163,User 373,3,challenging challenging dense clear challenging challenging insightful challenging comprehensive practical great,2020-03-06 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,11,['data']
671,Python Data Science Handbook,63.36,397,User 167,3,challenging dense comprehensive practical practical comprehensive insightful clear clear dense great insightful dense challenging dense clear dense insightful great insightful great,2020-07-22 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,21,['data']
672,Python Data Science Handbook,21.63,254,User 396,4,clear great insightful great clear challenging insightful practical,2020-08-25 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,8,['data']
740,Python Data Science Handbook,53.84,110,User 249,1,great practical clear dense clear dense clear comprehensive practical clear comprehensive practical great insightful practical insightful insightful challenging insightful insightful insightful challenging clear great,2020-12-06 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,24,['data']
741,Python Data Science Handbook,12.07,457,User 178,1,challenging dense insightful practical comprehensive practical dense clear practical clear dense great practical comprehensive comprehensive great challenging challenging challenging comprehensive clear,2020-04-08 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,21,['data']
744,Python Data Science Handbook,77.93,302,User 319,4,clear clear great challenging practical insightful insightful clear practical practical comprehensive challenging challenging great great insightful,2020-06-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
747,Python Data Science Handbook,61.16,269,User 229,4,challenging challenging insightful dense clear clear great challenging challenging challenging clear,2020-09-15 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,11,['data']
761,Python Data Science Handbook,68.9,239,User 245,5,comprehensive challenging comprehensive comprehensive great comprehensive dense comprehensive clear insightful comprehensive practical clear great great great dense comprehensive great clear great practical,2020-05-10 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,22,['data']
769,Python Data Science Handbook,68.7,325,User 245,1,dense practical clear practical dense great comprehensive challenging comprehensive clear clear clear insightful comprehensive comprehensive insightful dense clear challenging comprehensive great practical challenging great practical insightful insightful great,2020-06-14 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,28,['data']
774,Python Data Science Handbook,14.14,103,User 177,3,comprehensive dense practical clear dense challenging comprehensive practical great dense clear,2020-10-18 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,11,['data']
779,Python Data Science Handbook,20.83,496,User 11,1,practical great clear dense insightful great great practical insightful great practical comprehensive great,2020-11-23 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,13,['data']
782,Python Data Science Handbook,75.19,391,User 464,2,insightful clear clear comprehensive challenging clear insightful great insightful comprehensive practical great clear clear dense dense challenging comprehensive dense clear practical challenging insightful dense comprehensive,2020-12-20 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,25,['data']
786,Python Data Science Handbook,33.9,478,User 58,4,great great insightful dense great comprehensive insightful dense insightful challenging great clear challenging insightful challenging clear,2020-07-19 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
787,Python Data Science Handbook,37.98,429,User 89,4,insightful dense challenging dense insightful insightful great practical challenging practical great clear practical challenging dense comprehensive comprehensive insightful insightful practical insightful comprehensive clear clear insightful great comprehensive insightful dense clear,2020-09-21 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,30,['data']
812,Python Data Science Handbook,46.95,57,User 192,3,clear great insightful practical great dense dense great challenging practical great insightful comprehensive practical comprehensive challenging clear practical insightful,2020-03-22 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,19,['data']
824,Python Data Science Handbook,16.9,299,User 202,3,clear challenging clear practical challenging dense clear dense clear clear insightful comprehensive comprehensive challenging practical great clear dense challenging insightful practical comprehensive clear,2020-12-13 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,23,['data']
828,Python Data Science Handbook,10.21,171,User 446,3,comprehensive challenging great comprehensive challenging practical comprehensive insightful insightful great challenging dense dense insightful comprehensive comprehensive dense challenging challenging clear great great comprehensive challenging challenging practical,2020-10-01 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,26,['data']
832,Python Data Science Handbook,37.23,157,User 101,1,insightful comprehensive practical great insightful comprehensive clear comprehensive insightful challenging practical clear clear clear dense,2020-01-12 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,15,['data']
837,Python Data Science Handbook,79.48,128,User 286,4,challenging insightful challenging comprehensive practical dense dense great challenging insightful comprehensive dense clear great great insightful insightful dense insightful great practical comprehensive dense clear,2020-07-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,24,['data']
848,Python Data Science Handbook,72.83,495,User 444,1,clear challenging comprehensive dense comprehensive comprehensive practical dense great great clear practical dense clear challenging challenging great clear dense dense practical insightful challenging great insightful comprehensive practical,2020-07-02 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,27,['data']
